Seq,SOURCEID,ObsID,RAdeg,DEdeg,e_Pos,DistNN,ExtFlag,InXMM,InChandra,FSoft,e_FSoft,CtSoft,SoftDetml,FHard,e_FHard,CtHard,HardDetml,FFull,e_FFull,CtFull,FullDetml,logLSoft,logLHard,logLFull,RejS,SDSS,RASdeg,DESdeg,RelS,rS,CoaddS,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,SpecID,Class,zsp,r_zsp,WISE,RAWdeg,DEWdeg,e_RAWdeg,e_DEWdeg,RelW,rW,W1mag,e_W1mag,W1SNR,W2mag,e_W2mag,W2SNR,W3mag,e_W3mag,W3SNR,W4mag,e_W4mag,W4SNR,ExtW,RejW,UKIDSS,RAUdeg,DEUdeg,RelU,rU,Ymag,e_Ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,RejU,VHS,RAVdeg,DEVdeg,RelV,rV,JVmag,e_JVmag,HVmag,e_HVmag,KVmag,e_KVmag,RejV,GALEX,RAGdeg,DEGdeg,e_NUVPos,e_FUVPos,RelG,rG,NUV,e_NUV,FUV,e_FUV,FIRST,RAFdeg,DEFdeg,rF,F1.4GHz,e_F1.4GHz,RAHdeg,DEHdeg,rH,F250,e_F250,F350,e_F350,F500,e_F500,XMMAO10CP,ChCP,CPCoord,RA,DEC,SIGRA,SIGDEC,EPOCH,EBV,AY,AJ,AH,AK,MERGEDCLASS,MERGEDCLASSSTAT,YHALLMAG,YHALLMAGERR,YPETROMAG,YPETROMAGERR,YPSFMAG,YPSFMAGERR,YAPERMAG3,YAPERMAG3ERR,J_1HALLMAG,J_1HALLMAGERR,J_1PETROMAG,J_1PETROMAGERR,J_1PSFMAG,J_1PSFMAGERR,J_1APERMAG3,J_1APERMAG3ERR,HHALLMAG,HHALLMAGERR,HPETROMAG,HPETROMAGERR,HPSFMAG,HPSFMAGERR,HAPERMAG3,HAPERMAG3ERR,KHALLMAG,KHALLMAGERR,KPETROMAG,KPETROMAGERR,KPSFMAG,KPSFMAGERR,KAPERMAG3,KAPERMAG3ERR
4053,433830783994,747420101.0,22.429,0.204,1.9,210.7,0.0,no,no,2.43,0.25,125.2,218.33,4.84,0.88,44.74,45.85,7.06,0.63,164.18,246.89,-999.0,-999.0,-999.0,no,1237663784207188166,22.429,0.204,1.0,1.09,no,21.21,0.12,20.36,0.03,19.32,0.02,18.74,0.01,18.33,0.04,,,-999.0,,J012942.93+001214.6,22.43,0.2,0.08,0.08,0.9961,1.11,15.06,0.03,32.5,14.31,0.05,21.8,11.07,0.11,9.7,8.16,0.22,5.0,no,no,433830783994,22.429,0.204,0.989,1.03,18.03,0.03,17.3,0.03,16.52,0.03,15.55,0.02,no,472447226011,22.429,0.204,0.99,1.1,17.39,0.02,16.56,0.02,15.83,0.02,no,2913585004832365948,22.429,0.205,0.65,0.93,0.99,0.89,21.83,0.1,22.94,0.17,,,,,,,,,,,,,,,,,,0.0,22.42889743016658,0.20409344501319668,,,2005.8967814921286,0.030371395871043205,0.03677975758910179,0.027000170201063156,0.017554666846990585,0.010933702811598778,1,24.7069091796875,17.67458724975586,0.05399542674422264,17.600481033325195,0.07157532870769501,,,18.02655792236328,0.03111952170729637,16.96629524230957,0.05409243702888489,16.935361862182617,0.075471892952919,,,17.302560806274414,0.029379744082689285,16.211267471313477,0.04746996611356735,16.26447868347168,0.07163968682289124,,,16.52208137512207,0.0268136914819479,15.268935203552246,0.026790864765644073,15.275300025939941,0.04143788293004036,,,15.549832344055176,0.01606820337474346
4054,433830784080,747420101.0,22.452,0.091,4.2,135.4,0.0,no,no,0.5,0.11,33.23,25.68,2.21,0.67,25.75,9.77,2.01,0.35,59.95,37.54,-999.0,-999.0,-999.0,no,1237663784207189041,22.452,0.092,0.96,2.56,no,23.14,0.51,22.6,0.15,21.57,0.09,20.99,0.08,21.63,0.52,,,-999.0,,J012948.27+000527.9,22.45,0.09,0.27,0.29,0.9385,1.61,17.19,0.12,9.1,15.75,0.13,8.3,12.09,0.29,3.7,8.65,,1.0,no,no,433830784080,22.452,0.092,0.89,2.9,20.4,0.25,,,,,,,no,472447229084,22.452,0.092,0.904,2.84,20.22,0.2,,,18.65,0.2,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.45202678664892,0.09185523058342202,,,2005.8967814921286,0.032878585159778595,0.03981596603989601,0.02922906167805195,0.019003823399543762,0.011836291290819645,-1,-0.5819958448410034,21.61180877685547,1.4383801221847534,21.61180877685547,1.4383801221847534,,,20.400144577026367,0.24852077662944794,,,,,,,,,,,,,,,,,,,,,,,,
4056,433832564058,747420101.0,22.463,-0.07,1.2,49.6,0.0,no,no,5.75,0.64,107.21,224.11,0.0,0.0,0.0,0.0,12.87,1.44,113.96,159.62,-999.0,-999.0,-999.0,yes,1237657070620114951,22.463,-0.07,1.0,0.49,no,,,,,,,,,,,,,-999.0,,J012951.10-000413.7,22.46,-0.07,0.04,0.04,0.9989,0.5,11.15,0.02,48.5,11.18,0.02,50.7,11.03,0.13,8.4,9.13,,0.2,no,no,433832564058,22.463,-0.07,0.999,0.55,12.2,0.0,11.79,0.0,11.48,0.0,11.22,0.0,no,472472324542,22.463,-0.07,0.999,0.63,12.06,0.0,11.79,0.0,11.46,0.0,no,2913585004832362477,22.463,-0.07,0.57,0.9,1.0,1.58,20.71,0.04,23.65,0.24,,,,,,,,,,,,,,,,,,0.0,22.462960973775747,-0.07038715183335496,,,2005.8967834907598,0.03295295685529709,0.03990602865815163,0.02929517813026905,0.019046809524297714,0.01186306495219469,-1,5.777425289154053,12.188015937805176,0.0010182166006416082,12.188015937805176,0.0010182166006416082,,,12.20053482055664,0.0009794343495741487,11.797650337219238,0.0008649675874039531,11.797650337219238,0.0008649675874039531,,,11.789179801940918,0.0007770670345053077,11.432665824890137,0.0010287464829161763,11.432665824890137,0.0010287464829161763,,,11.484636306762695,0.0008584621245972812,11.213810920715332,0.001320374896749854,11.213810920715332,0.001320374896749854,,,11.221447944641113,0.001042020390741527
4060,433832564047,747420101.0,22.477,-0.068,3.5,49.6,0.0,no,no,0.91,0.28,17.38,17.19,0.0,0.0,0.0,0.0,4.53,1.51,12.96,13.07,43.0,0.0,0.0,no,1237657070620115142,22.477,-0.069,0.99,2.45,no,21.09,0.09,20.66,0.03,20.45,0.03,20.21,0.03,19.93,0.1,4761483849765679104,QSO,0.523,11.0,J012954.51-000407.5,22.48,-0.07,0.1,0.11,0.9828,2.63,15.72,0.04,24.5,14.64,0.06,18.6,11.94,0.28,3.9,8.7,,1.1,no,no,433832564047,22.477,-0.069,0.95,2.47,19.09,0.09,18.63,0.11,17.96,0.1,17.18,0.08,no,472472324444,22.477,-0.069,0.966,2.38,18.79,0.05,18.13,0.06,17.27,0.06,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.477154800600296,-0.06870540549821343,,,2005.8967834907598,0.0325419157743454,0.039408259093761444,0.028929762542247772,0.018809227272868156,0.011715089902281761,1,4.52592658996582,19.031511306762695,0.1297278255224228,19.050203323364258,0.2692633271217346,,,19.09199333190918,0.09198540449142456,18.506832122802734,0.15242503583431244,18.406278610229492,0.16952037811279297,,,18.632877349853516,0.1139884665608406,17.734643936157227,0.2082928866147995,17.758827209472656,0.2777377963066101,,,17.955577850341797,0.09830981492996216,17.10825538635254,0.15700653195381165,17.08649444580078,0.21371841430664062,,,17.175418853759766,0.08444895595312119
4063,433830784235,747420101.0,22.504,0.109,2.9,66.1,0.0,no,no,0.72,0.18,22.29,26.73,0.0,0.0,0.0,0.0,2.14,0.47,31.01,32.4,44.68,0.0,45.15,no,1237663784207253788,22.504,0.109,0.98,0.96,no,22.18,0.16,21.42,0.04,21.15,0.04,21.16,0.06,20.62,0.14,4761474778794749952,QSO,2.749,11.0,J013000.88+000629.9,22.5,0.11,0.57,0.6,0.9907,2.23,18.1,0.28,3.9,16.41,0.22,5.1,12.81,,-0.5,9.23,,-1.0,no,no,433830784235,22.504,0.109,0.813,0.94,20.58,0.3,,,,,,,no,472447228495,22.504,0.109,0.967,0.82,19.91,0.15,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.50375369880906,0.1086932354083931,,,2005.8967814921286,0.03221088647842407,0.03900738060474396,0.028635477647185326,0.018617892637848854,0.011595919728279114,-1,-0.15338881313800812,20.394216537475586,0.4765744209289551,20.235685348510742,0.3133080005645752,,,20.584041595458984,0.2980338931083679,,,,,,,,,,,,,,,,,,,,,,,,
4065,433830784352,747420101.0,22.548,0.117,3.1,149.4,0.0,no,no,0.43,0.11,22.56,21.43,0.0,0.0,0.0,0.0,1.38,0.37,21.26,17.46,-999.0,-999.0,-999.0,no,,,,,,no,,,,,,,,,,,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,433830784352,22.547,0.118,0.909,3.65,19.79,0.15,19.27,0.17,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.547291338690222,0.11764840596376754,,,2005.8967814921286,0.03193560242652893,0.0386740118265152,0.028390750288963318,0.01845877803862095,0.01149681769311428,1,2.718122720718384,19.456161499023438,0.24300497770309448,19.548297882080078,0.31310269236564636,,,19.791324615478516,0.14711950719356537,18.93631362915039,0.17940406501293182,18.85840606689453,0.19457188248634338,,,19.26576805114746,0.1737271249294281,,,,,,,,,,,,,,,,
4067,433829052378,747420101.0,22.574,0.336,3.9,204.4,0.0,no,no,1.68,0.56,13.64,16.57,0.0,0.0,0.0,0.0,4.77,1.45,17.96,14.73,-999.0,-999.0,-999.0,no,1237657071156986026,22.574,0.336,0.86,2.04,no,24.43,2.76,22.74,0.39,21.09,0.14,19.81,0.07,19.16,0.16,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,433829052378,22.574,0.336,0.909,2.17,19.52,0.12,19.37,0.19,17.98,0.09,17.44,0.1,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.573797168041548,0.3355474076024229,,,2005.8967834907598,0.027402115985751152,0.03318396210670471,0.024360481649637222,0.015838423743844032,0.009864762425422668,1,6.330758094787598,18.439075469970703,0.11298340559005737,18.363483428955078,0.13116516172885895,,,19.524812698364258,0.11647975444793701,19.15281867980957,0.16870981454849243,19.15281867980957,0.16870981454849243,,,19.36808204650879,0.19394169747829437,17.553049087524414,0.1532566100358963,17.944547653198242,0.31650474667549133,,,17.9842529296875,0.08954004943370819,17.25907325744629,0.17070068418979645,17.825483322143555,0.4170440435409546,,,17.439977645874023,0.10331828147172928
4068,433832787668,747420101.0,22.578,-0.026,4.0,328.0,0.0,no,no,1.37,0.27,36.18,47.37,3.1,1.43,8.31,6.11,3.97,0.77,46.62,44.17,-999.0,-999.0,-999.0,no,1237657070620115587,22.577,-0.026,0.87,3.2,no,22.72,0.3,23.06,0.17,23.25,0.27,22.21,0.16,22.45,0.52,,,-999.0,,J013018.87-000133.5,22.58,-0.03,0.13,0.13,0.9329,3.44,15.86,0.05,23.1,15.65,0.11,9.6,12.49,,0.7,9.19,,0.1,no,no,433832787668,22.579,-0.026,0.891,3.62,19.32,0.11,18.94,0.13,17.81,0.08,16.96,0.07,no,472472323483,22.579,-0.026,0.777,3.52,18.61,0.04,17.75,0.04,17.02,0.05,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.57870369939753,-0.02592072845514637,,,2005.8967916221766,0.033157702535390854,0.040153976529836655,0.02947719767689705,0.019165152683854103,0.011936773546040058,1,4.368012428283691,19.246328353881836,0.2887253761291504,19.159500122070312,0.2862156629562378,,,19.321067810058594,0.10731980204582214,19.417322158813477,0.4376065135002136,19.417322158813477,0.4376065135002136,,,18.940366744995117,0.13324402272701263,18.183168411254883,0.27072852849960327,18.17477798461914,0.2909388244152069,,,17.808855056762695,0.084235779941082,17.013961791992188,0.13271239399909973,16.894269943237305,0.17278192937374115,,,16.96142578125,0.06628832966089249
4069,433830784447,747420101.0,22.58,0.187,3.4,228.6,0.0,no,no,0.78,0.17,28.89,38.82,1.78,0.67,11.95,9.43,2.36,0.45,39.34,47.22,44.36,0.0,44.84,no,1237663784207253817,22.581,0.187,0.97,1.63,no,20.77,0.06,20.73,0.02,20.72,0.03,20.37,0.03,20.19,0.1,4762715577364705280,QSO,1.975,11.0,J013019.46+001114.8,22.58,0.19,0.27,0.28,0.9319,3.79,17.12,0.12,9.5,15.72,0.12,9.1,12.67,0.47,2.3,9.32,,-0.3,no,no,433830784447,22.581,0.187,0.939,1.45,19.89,0.16,,,,,,,no,472447226470,22.581,0.187,0.789,1.66,19.92,0.15,19.59,0.27,18.66,0.2,no,,,,,,,,,,,,FIRST J013019.1+001115,22.58,0.188,2.53,5.09,0.2,,,,,,,,,,,,1.0,22.58061914349262,0.18677678200301795,,,2005.8967814921286,0.03220771253108978,0.03900353983044624,0.02863265573978424,0.01861605793237686,0.01159477699548006,-1,0.08816327899694443,19.880624771118164,0.20732715725898743,19.855411529541016,0.23180657625198364,,,19.892480850219727,0.1648058295249939,,,,,,,,,,,,,,,,,,,,,,,,
4070,433832787662,747420101.0,22.581,0.065,1.9,132.2,0.0,no,no,1.91,0.22,98.45,195.39,4.88,0.92,34.89,56.03,7.26,0.71,126.81,248.52,-999.0,-999.0,-999.0,no,1237663784207254398,22.58,0.065,0.95,1.35,no,24.67,1.09,22.06,0.1,20.88,0.06,19.98,0.04,19.62,0.1,,,-999.0,,J013019.28+000355.4,22.58,0.07,0.13,0.13,0.9949,1.28,15.9,0.05,22.8,15.35,0.09,11.4,12.34,,1.0,8.68,,1.8,no,no,433832787662,22.58,0.065,0.982,1.42,19.32,0.11,18.83,0.12,17.71,0.08,17.01,0.07,no,472447229845,22.58,0.065,0.988,1.33,18.71,0.05,17.85,0.05,17.0,0.05,no,2913585004831324618,22.58,0.066,,1.63,0.89,3.02,,,24.18,0.4,FIRST J013019.2+000355,22.58,0.065,1.66,2.02,0.1,,,,,,,,,,,,0.0,22.580338795991114,0.06536781465067773,,,2005.8967916221766,0.033385083079338074,0.040429335087537766,0.02967933937907219,0.01929657906293869,0.012018630281090736,1,5.490414142608643,19.278396606445312,0.22629177570343018,19.245141983032227,0.23905226588249207,,,19.324684143066406,0.10885567218065262,18.7372989654541,0.19873562455177307,18.664796829223633,0.20740118622779846,,,18.827775955200195,0.11965614557266235,17.549633026123047,0.16854123771190643,17.488344192504883,0.1851397603750229,,,17.71361541748047,0.07666134089231491,16.940622329711914,0.13847185671329498,16.819185256958008,0.1523389220237732,,,17.01302719116211,0.06940863281488419
4073,433830612845,747420101.0,22.598,0.098,0.6,96.0,0.0,no,no,19.94,0.66,1055.53,4022.79,41.46,2.42,329.84,1019.82,70.08,1.97,1373.27,4989.8,43.91,44.22,44.45,no,1237663784207253626,22.598,0.098,1.0,0.35,no,19.03,0.02,19.13,0.01,18.94,0.01,18.83,0.01,18.11,0.02,449409465419065344,QSO,0.345,4.0,J013023.52+000551.6,22.6,0.1,0.05,0.05,0.9989,0.45,14.31,0.03,40.1,13.3,0.03,35.8,10.52,0.07,15.1,7.8,0.17,6.5,no,no,433830612845,22.598,0.098,0.997,0.45,17.8,0.03,17.21,0.03,16.39,0.02,15.3,0.02,no,472447228890,22.598,0.098,0.998,0.29,17.53,0.02,16.77,0.02,15.8,0.02,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.59810138210746,0.09770015932333506,,,2005.8967896235456,0.03392080217599869,0.04107809066772461,0.030155593529343605,0.019606223329901695,0.012211489491164684,1,14.947046279907227,17.568140029907227,0.042147379368543625,17.493026733398438,0.05818774923682213,,,17.797117233276367,0.028869260102510452,16.98744773864746,0.049677882343530655,16.76844024658203,0.07633638381958008,,,17.210474014282227,0.03207438066601753,16.213743209838867,0.033940162509679794,16.071044921875,0.05701138824224472,,,16.38532829284668,0.023589719086885452,15.19970989227295,0.02619747258722782,15.106172561645508,0.03975045680999756,,,15.296771049499512,0.017561174929142
4074,433830613268,747420101.0,22.62,0.287,3.5,219.0,0.0,no,no,0.67,0.25,11.62,11.2,0.0,0.0,0.0,0.0,2.36,0.69,18.3,16.3,0.0,0.0,44.03,no,1237657071157051504,22.621,0.287,0.99,3.07,no,20.33,0.05,19.99,0.02,19.8,0.02,19.79,0.02,19.64,0.08,784883114299123712,QSO,0.927,11.0,J013028.98+001714.7,22.62,0.29,0.17,0.18,0.9758,3.0,16.29,0.06,17.5,15.61,0.12,8.7,12.27,0.36,3.0,8.54,,1.1,no,no,433830613268,22.621,0.287,0.936,3.31,19.3,0.11,18.72,0.13,18.11,0.11,17.25,0.1,no,472447223947,22.621,0.287,0.961,3.19,18.66,0.05,18.38,0.09,17.74,0.09,no,2913585004832367066,22.621,0.288,0.57,0.71,0.98,2.8,21.07,0.05,23.01,0.17,,,,,,,,,,,,,,,,,,0.0,22.62085988644661,0.2874141539071293,,,2005.8967896235456,0.028173372149467468,0.03411795198917389,0.025046126917004585,0.016284208744764328,0.010142414830625057,-1,0.4852149486541748,19.41494369506836,0.19693192839622498,19.31954574584961,0.21875879168510437,,,19.300199508666992,0.10751695930957794,18.871807098388672,0.2959606945514679,18.8763484954834,0.2729841470718384,,,18.720922470092773,0.1275329887866974,18.42658233642578,0.3272790312767029,18.69550132751465,0.48667997121810913,,,18.114131927490234,0.10964284837245941,17.300891876220703,0.19423964619636536,17.181249618530273,0.24256598949432373,,,17.24939727783203,0.10124361515045166
4077,433834474970,747420101.0,22.642,-0.352,3.5,113.6,0.0,no,no,1.15,0.32,21.42,16.07,0.0,0.0,0.0,0.0,3.3,0.86,28.32,15.61,45.05,0.0,45.51,no,1237663783670448560,22.642,-0.352,0.99,2.88,no,23.38,0.39,20.62,0.02,20.42,0.03,20.6,0.04,20.66,0.14,4761469830992424960,QSO,3.234,11.0,J013033.97-002105.8,22.64,-0.35,0.24,0.24,0.9702,0.84,16.68,0.09,12.7,15.9,0.15,7.2,12.47,,0.8,9.12,,0.3,no,no,433834474970,22.642,-0.352,0.941,2.81,19.57,0.13,19.02,0.14,18.95,0.22,18.1,0.19,no,472472331674,22.642,-0.352,0.954,2.88,19.21,0.06,18.68,0.09,17.81,0.09,no,,,,,,,,,,,,,,,,,,22.64,-0.35,3.58,40.56,10.14,21.58,10.0,20.52,10.8,,,1.0,22.64239900310651,-0.3518957296895623,,,2005.8967896235456,0.03223384544253349,0.03903518617153168,0.0286558885127306,0.018631162121891975,0.011604185216128826,-2,0.8848421573638916,19.406661987304688,0.2392681986093521,19.496368408203125,0.28084802627563477,,,19.570438385009766,0.12639102339744568,19.03403091430664,0.21822510659694672,19.029373168945312,0.21832214295864105,,,19.020069122314453,0.14326514303684235,19.649879455566406,0.6724539995193481,20.234498977661133,1.367103934288025,,,18.951644897460938,0.22112706303596497,18.307945251464844,0.3979988098144531,18.0706787109375,0.35956159234046936,,,18.09885025024414,0.19287031888961792
4078,433832787911,747420101.0,22.653,0.075,2.7,100.5,0.0,no,no,1.32,0.29,28.25,37.16,0.0,0.0,0.0,0.0,3.17,0.65,33.33,38.43,-999.0,-999.0,-999.0,no,1237663784207319264,22.652,0.075,0.98,1.62,no,21.9,0.15,21.48,0.05,21.33,0.06,21.25,0.08,20.69,0.19,,,-999.0,,J013036.51+000431.1,22.65,0.08,0.31,0.32,0.9698,1.39,17.06,0.11,9.9,16.29,0.22,5.0,12.12,,1.6,9.13,,-0.3,no,no,433832787911,22.652,0.075,0.957,1.54,,,,,,,18.04,0.18,no,472447229583,22.652,0.075,0.961,1.65,20.0,0.17,19.14,0.17,18.53,0.18,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.652107232008813,0.07533790932427657,,,2005.7820680629707,0.036879152059555054,0.044660650193691254,0.032785564661026,0.021316150203347206,0.013276495039463043,1,2.2638356685638428,,,,,,,,,,,,,,,,,,,,,,,,,17.594419479370117,0.2094414234161377,17.68678855895996,0.27350863814353943,,,18.039525985717773,0.17589277029037476
4080,433834474936,747420101.0,22.661,-0.327,3.6,107.4,0.0,no,no,1.25,0.28,36.77,24.85,0.0,0.0,0.0,0.0,2.6,0.65,35.65,16.5,-999.0,-999.0,-999.0,no,,22.662,-0.325,0.98,6.98,yes,20.54,0.01,18.22,0.0,16.75,0.0,15.25,0.0,14.45,0.0,,,-999.0,,,,,,,,,,,,,,,,,,,,,no,no,,,,,,,,,,,,,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.661636297570038,-0.32524616482292323,,,2005.8967896235456,0.03249162435531616,0.03934735432267189,0.02888505347073078,0.018780158832669258,0.011696984991431236,-1,3.668210506439209,13.491374969482422,0.0019265901064500213,13.490131378173828,0.0019452935084700584,,,13.519277572631836,0.0017823424423113465,12.941558837890625,0.0015875812387093902,12.930463790893555,0.0017474406631663442,,,12.953886032104492,0.0013781421585008502,12.334793090820312,0.0016461563063785434,12.333643913269043,0.001665841555222869,,,12.352273941040039,0.001344492076896131,12.081151008605957,0.0021804494317620993,12.078414916992188,0.002234059851616621,,,12.086299896240234,0.001671754871495068
4081,433830613029,747420101.0,22.663,0.189,1.8,46.1,0.0,no,no,1.19,0.18,58.86,79.71,0.0,0.0,0.0,0.0,2.91,0.45,65.32,66.35,-999.0,-999.0,-999.0,no,1237663784207319179,22.663,0.188,1.0,1.45,no,20.15,0.04,17.76,0.01,16.32,0.01,15.41,0.01,14.87,0.01,,,-999.0,,J013039.10+001117.3,22.66,0.19,0.04,0.04,0.9966,1.53,12.61,0.02,46.9,12.52,0.02,45.3,12.04,0.31,3.6,9.08,,-0.2,no,no,433830613029,22.663,0.188,0.993,1.42,14.05,0.0,13.53,0.0,12.89,0.0,12.69,0.0,no,472447226459,22.663,0.188,0.995,1.42,13.54,0.0,12.91,0.0,12.7,0.0,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.66298534677276,0.18815892050469032,,,2005.8967896235456,0.03296581655740738,0.039921604096889496,0.02930661104619503,0.019054241478443146,0.011867694556713104,-1,-0.5657127499580383,14.071833610534668,0.0026009022258222103,14.065572738647461,0.0027643886860460043,,,14.045210838317871,0.0023167941253632307,13.566518783569336,0.002431536326184869,13.543946266174316,0.0029731448739767075,,,13.526885032653809,0.0019569238647818565,12.902144432067871,0.0023575322702527046,12.892951965332031,0.002569427015259862,,,12.889698028564453,0.001812593312934041,12.735528945922852,0.0034686762373894453,12.71635913848877,0.003989141900092363,,,12.69251823425293,0.0024937724228948355
4083,433830613037,747420101.0,22.676,0.192,2.7,46.1,0.0,no,no,0.79,0.18,32.26,30.4,0.0,0.0,0.0,0.0,1.92,0.44,34.86,25.19,-999.0,-999.0,-999.0,no,1237663784207319610,22.675,0.192,0.93,2.9,no,22.95,0.42,22.76,0.17,21.81,0.11,20.81,0.06,20.34,0.17,,,-999.0,,J013042.03+001130.9,22.68,0.19,0.18,0.18,0.9862,1.99,16.27,0.06,18.3,16.37,0.23,4.8,12.6,,-0.4,9.06,,-0.4,no,no,433830613037,22.675,0.192,0.957,2.74,19.92,0.19,19.5,0.27,18.43,0.15,17.52,0.13,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.674940025795824,0.19197129783917116,,,2005.8967896235456,0.03237175568938255,0.03920219466090202,0.02877849154174328,0.018710875883698463,0.011653832159936428,1,3.059208393096924,19.418882369995117,0.23153242468833923,19.418882369995117,0.23153242468833923,,,19.917753219604492,0.1878148466348648,19.801057815551758,0.35658732056617737,19.801057815551758,0.35658732056617737,,,19.5047550201416,0.2650584280490875,17.88539695739746,0.23065897822380066,17.880111694335938,0.2321615368127823,,,18.432661056518555,0.14759087562561035,17.09453582763672,0.19264653325080872,17.133926391601562,0.239320307970047,,,17.52113914489746,0.12914340198040009
4085,433832787452,747420101.0,22.682,-0.126,3.0,244.8,0.0,no,no,1.9,0.36,37.2,49.0,0.0,0.0,0.0,0.0,4.6,0.87,40.2,35.99,45.16,0.0,45.54,no,1237657070620180586,22.681,-0.126,0.99,3.67,no,21.31,0.1,20.2,0.02,19.99,0.02,20.04,0.03,20.01,0.09,4761462959044751360,QSO,2.895,11.0,J013043.43-000735.2,22.68,-0.13,0.31,0.33,0.9459,3.3,17.2,0.12,8.8,16.22,0.18,5.9,12.18,0.29,3.7,9.22,,0.4,no,no,433832787452,22.681,-0.127,0.933,3.8,19.35,0.11,19.36,0.19,18.64,0.18,18.07,0.18,no,472472325815,22.681,-0.127,0.951,3.66,19.1,0.06,18.73,0.1,18.36,0.16,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.68087135280129,-0.12653726360676656,,,2005.8967916221766,0.03565490245819092,0.04317808523774147,0.03169720992445946,0.020608533173799515,0.01283576525747776,-1,-0.8909521102905273,19.759916305541992,0.3075947165489197,19.829769134521484,0.34416499733924866,,,19.34501075744629,0.10943695157766342,18.884647369384766,0.22537864744663239,18.90160369873047,0.20955249667167664,,,19.357969284057617,0.19389842450618744,18.534748077392578,0.24785828590393066,18.503145217895508,0.30374404788017273,,,18.636371612548828,0.1777464896440506,18.063705444335938,0.28153732419013977,18.050748825073242,0.3007116913795471,,,18.06511116027832,0.18010911345481873
4087,433828870268,747420101.0,22.7,0.515,2.6,568.6,0.0,no,no,3.81,0.9,27.51,28.17,0.0,0.0,0.0,0.0,10.91,2.4,35.22,24.97,-999.0,-999.0,-999.0,no,1237663784744190292,22.699,0.514,0.99,3.97,no,21.84,0.15,20.52,0.03,19.65,0.02,19.24,0.02,18.67,0.04,,,-999.0,,J013047.86+003050.2,22.7,0.51,0.06,0.06,0.9829,4.07,14.31,0.03,37.5,13.39,0.03,35.0,10.6,0.08,14.5,8.29,0.24,4.5,no,no,433828870268,22.699,0.514,0.958,3.94,18.49,0.05,17.72,0.05,16.71,0.03,15.57,0.02,no,472447218330,22.699,0.514,0.96,4.17,17.78,0.02,16.9,0.02,15.88,0.02,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.69947305442769,0.5139938080944109,,,2005.8967916221766,0.023705635219812393,0.02870752289891243,0.021074309945106506,0.013701857067644596,0.008534029126167297,1,8.36388111114502,18.258262634277344,0.09987746179103851,18.18134117126465,0.12204442918300629,,,18.48997688293457,0.05427579581737518,17.510997772216797,0.08975529670715332,17.387022018432617,0.1216067522764206,,,17.72429084777832,0.05047311633825302,16.561264038085938,0.05555681884288788,16.507266998291016,0.08097682148218155,,,16.71495819091797,0.033307190984487534,15.518919944763184,0.03391752764582634,15.483274459838867,0.049666885286569595,,,15.570581436157227,0.021456636488437653
4088,433834474839,747420101.0,22.706,-0.288,2.4,120.0,0.0,no,no,1.31,0.27,39.44,25.75,0.0,0.0,0.0,0.0,3.27,0.68,46.25,20.62,-999.0,-999.0,-999.0,no,1237663783670448411,22.706,-0.288,0.99,1.35,no,21.65,0.1,21.63,0.05,21.29,0.05,21.09,0.06,21.1,0.2,,,-999.0,,J013049.51-001717.0,22.71,-0.29,0.39,0.41,0.9285,1.94,17.39,0.14,7.7,16.5,0.24,4.5,12.54,,0.5,9.23,,0.2,no,no,433834474839,22.706,-0.288,0.961,1.37,20.41,0.27,,,,,,,no,472472329862,22.706,-0.288,0.938,1.21,20.01,0.14,19.06,0.13,18.58,0.19,no,2913585004832359915,22.705,-0.288,0.74,1.8,0.97,2.42,22.11,0.13,22.95,0.21,,,,,,,,,,,,,,,,,,1.0,22.706034363947186,-0.28809460721792013,,,2005.8967896235456,0.0341191366314888,0.04131827503442764,0.030331911519169807,0.019720861688256264,0.01228288933634758,-1,-0.9468554258346558,21.097288131713867,0.8478493690490723,21.22764778137207,1.0968689918518066,,,20.413257598876953,0.2695087194442749,,,,,,,,,,,,,,,,,,,,,,,,
